Syndrome_id,Is_Wood,Is_Fire,Is_Earth,Is_Metal,Is_Water,Is_Reproductive,hot,cold,internal,external,yin,yang,excess,deficiency
SMSY00107,0.0,0.038461538461538464,0.038461538461538464,0.8846153846153846,0.0,0.0,0.34615384615384615,0.07692307692307693,0.9615384615384616,0.11538461538461539,0.038461538461538464,0.34615384615384615,0.11538461538461539,0.038461538461538464
SMSY00108,0.07407407407407407,0.24691358024691357,0.037037037037037035,0.48148148148148145,0.037037037037037035,0.0,0.012345679012345678,0.024691358024691357,0.7283950617283951,0.14814814814814814,0.04938271604938271,0.012345679012345678,0.16049382716049382,0.0
SMSY00109,0.025,0.6,0.05,0.15,0.025,0.0,0.05,0.05,0.725,0.175,0.05,0.05,0.025,0.0
SMSY00110,0.023255813953488372,0.23255813953488372,0.16279069767441862,0.23255813953488372,0.09302325581395349,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.6976744186046512,0.20930232558139536,0.06976744186046512,0.046511627906976744,0.023255813953488372,0.046511627906976744
SMSY00111,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
SMSY00112,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.0
SMSY00113,0.02702702702702703,0.40540540540540543,0.13513513513513514,0.40540540540540543,0.0,0.05405405405405406,0.05405405405405406,0.0,0.7567567567567568,0.16216216216216217,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.05405405405405406
SMSY00114,0.03125,0.46875,0.15625,0.4375,0.0,0.03125,0.03125,0.0,0.78125,0.125,0.09375,0.0625,0.09375,0.0625
SMSY00115,0.02702702702702703,0.40540540540540543,0.13513513513513514,0.40540540540540543,0.0,0.05405405405405406,0.05405405405405406,0.0,0.7567567567567568,0.16216216216216217,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.05405405405405406
SMSY00116,0.027777777777777776,0.4166666666666667,0.1111111111111111,0.4166666666666667,0.0,0.05555555555555555,0.05555555555555555,0.0,0.75,0.16666666666666666,0.05555555555555555,0.08333333333333333,0.08333333333333333,0.05555555555555555
SMSY00118,0.02877697841726619,0.11510791366906475,0.09352517985611511,0.10071942446043165,0.04316546762589928,0.10071942446043165,0.02158273381294964,0.02877697841726619,0.39568345323741005,0.1223021582733813,0.02877697841726619,0.03597122302158273,0.02158273381294964,0.02158273381294964
SMSY00119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMSY00120,0.043478260869565216,0.1358695652173913,0.07065217391304347,0.09782608695652174,0.03804347826086957,0.08152173913043478,0.021739130434782608,0.03804347826086957,0.3641304347826087,0.14673913043478262,0.03260869565217391,0.04891304347826087,0.021739130434782608,0.02717391304347826
SMSY00121,0.04142011834319527,0.14792899408284024,0.07692307692307693,0.10650887573964497,0.04142011834319527,0.08284023668639054,0.023668639053254437,0.04142011834319527,0.3905325443786982,0.1301775147928994,0.029585798816568046,0.047337278106508875,0.023668639053254437,0.029585798816568046
SMSY00122,0.043478260869565216,0.1358695652173913,0.07065217391304347,0.09782608695652174,0.03804347826086957,0.08152173913043478,0.021739130434782608,0.03804347826086957,0.3641304347826087,0.14673913043478262,0.03260869565217391,0.04891304347826087,0.021739130434782608,0.02717391304347826
SMSY00123,0.027210884353741496,0.11564625850340136,0.08843537414965986,0.10204081632653061,0.047619047619047616,0.09523809523809523,0.02040816326530612,0.034013605442176874,0.3877551020408163,0.12244897959183673,0.027210884353741496,0.04081632653061224,0.02040816326530612,0.02040816326530612
