Syndrome_id,SMHB00001,SMHB00002,SMHB00003,SMHB00004,SMHB00005,SMHB00007,SMHB00008,SMHB00009,SMHB00010,SMHB00011,SMHB00013,SMHB00016,SMHB00018,SMHB00019,SMHB00020,SMHB00021,SMHB00022,SMHB00023,SMHB00024,SMHB00025,SMHB00026,SMHB00027,SMHB00028,SMHB00029,SMHB00030,SMHB00031,SMHB00033,SMHB00034,SMHB00035,SMHB00037,SMHB00038,SMHB00039,SMHB00040,SMHB00041,SMHB00042,SMHB00043,SMHB00045,SMHB00046,SMHB00047,SMHB00048,SMHB00049,SMHB00050,SMHB00051,SMHB00052,SMHB00053,SMHB00054,SMHB00055,SMHB00056,SMHB00057,SMHB00058,SMHB00059,SMHB00060,SMHB00061,SMHB00062,SMHB00063,SMHB00064,SMHB00065,SMHB00066,SMHB00068,SMHB00069,SMHB00070,SMHB00071,SMHB00072,SMHB00073,SMHB00074,SMHB00075,SMHB00076,SMHB00077,SMHB00078,SMHB00079,SMHB00080,SMHB00081,SMHB00082,SMHB00084,SMHB00085,SMHB00087,SMHB00089,SMHB00090,SMHB00091,SMHB00092,SMHB00093,SMHB00094,SMHB00095,SMHB00096,SMHB00097,SMHB00098,SMHB00100,SMHB00101,SMHB00103,SMHB00104,SMHB00106,SMHB00107,SMHB00108,SMHB00109,SMHB00110,SMHB00112,SMHB00113,SMHB00114,SMHB00115,SMHB00116,SMHB00117,SMHB00118,SMHB00119,SMHB00120,SMHB00121,SMHB00122,SMHB00123,SMHB00124,SMHB00125,SMHB00126,SMHB00128,SMHB00129,SMHB00130,SMHB00131,SMHB00133,SMHB00135,SMHB00136,SMHB00137,SMHB00138,SMHB00139,SMHB00140,SMHB00141,SMHB00142,SMHB00143,SMHB00144,SMHB00145,SMHB00146,SMHB00147,SMHB00148,SMHB00149,SMHB00150,SMHB00151,SMHB00152,SMHB00153,SMHB00154,SMHB00155,SMHB00156,SMHB00157,SMHB00158,SMHB00159,SMHB00160,SMHB00161,SMHB00162,SMHB00163,SMHB00164,SMHB00165,SMHB00166,SMHB00167,SMHB00168,SMHB00169,SMHB00170,SMHB00171,SMHB00172,SMHB00173,SMHB00174,SMHB00175,SMHB00176,SMHB00177,SMHB00178,SMHB00180,SMHB00181,SMHB00182,SMHB00183,SMHB00184,SMHB00185,SMHB00186,SMHB00187,SMHB00188,SMHB00189,SMHB00190,SMHB00191,SMHB00193,SMHB00194,SMHB00195,SMHB00196,SMHB00197,SMHB00198,SMHB00199,SMHB00200,SMHB00201,SMHB00202,SMHB00203,SMHB00204,SMHB00205,SMHB00206,SMHB00207,SMHB00209,SMHB00210,SMHB00211,SMHB00212,SMHB00213,SMHB00215,SMHB00216,SMHB00217,SMHB00218,SMHB00219,SMHB00220,SMHB00221,SMHB00222,SMHB00224,SMHB00225,SMHB00226,SMHB00227,SMHB00228,SMHB00229,SMHB00230,SMHB00231,SMHB00232,SMHB00233,SMHB00234,SMHB00235,SMHB00236,SMHB00237,SMHB00238,SMHB00239,SMHB00240,SMHB00241,SMHB00244,SMHB00245,SMHB00246,SMHB00247,SMHB00248,SMHB00251,SMHB00253,SMHB00254,SMHB00255,SMHB00256,SMHB00257,SMHB00259,SMHB00260,SMHB00261,SMHB00262,SMHB00263,SMHB00264,SMHB00267,SMHB00268,SMHB00269,SMHB00270,SMHB00272,SMHB00273,SMHB00274,SMHB00277,SMHB00278,SMHB00279,SMHB00280,SMHB00281,SMHB00282,SMHB00283,SMHB00284,SMHB00285,SMHB00286,SMHB00287,SMHB00288,SMHB00289,SMHB00291,SMHB00292,SMHB00293,SMHB00296,SMHB00297,SMHB00298,SMHB00299,SMHB00300,SMHB00301,SMHB00302,SMHB00303,SMHB00304,SMHB00305,SMHB00306,SMHB00308,SMHB00309,SMHB00310,SMHB00311,SMHB00312,SMHB00314,SMHB00315,SMHB00316,SMHB00317,SMHB00318,SMHB00319,SMHB00320,SMHB00321,SMHB00322,SMHB00323,SMHB00324,SMHB00325,SMHB00326,SMHB00327,SMHB00329,SMHB00330,SMHB00331,SMHB00332,SMHB00334,SMHB00335,SMHB00336,SMHB00337,SMHB00338,SMHB00339,SMHB00340,SMHB00341,SMHB00344,SMHB00345,SMHB00346,SMHB00347,SMHB00348,SMHB00349,SMHB00350,SMHB00351,SMHB00352,SMHB00353,SMHB00354,SMHB00355,SMHB00357,SMHB00358,SMHB00359,SMHB00360,SMHB00361,SMHB00363,SMHB00364,SMHB00366,SMHB00367,SMHB00368,SMHB00369,SMHB00370,SMHB00371,SMHB00372,SMHB00373,SMHB00374,SMHB00375,SMHB00377,SMHB00378,SMHB00379,SMHB00380,SMHB00381,SMHB00383,SMHB00384,SMHB00385,SMHB00386,SMHB00387,SMHB00388,SMHB00389,SMHB00390,SMHB00391,SMHB00392,SMHB00394,SMHB00395,SMHB00397,SMHB00398,SMHB00399,SMHB00401,SMHB00402,SMHB00403,SMHB00405,SMHB00407,SMHB00408,SMHB00411,SMHB00413,SMHB00414,SMHB00415,SMHB00416,SMHB00417,SMHB00418,SMHB00420,SMHB00421,SMHB00422,SMHB00423,SMHB00424,SMHB00425,SMHB00426,SMHB00427,SMHB00428,SMHB00429,SMHB00431,SMHB00432,SMHB00433,SMHB00434,SMHB00435,SMHB00436,SMHB00437,SMHB00440,SMHB00441,SMHB00442,SMHB00443,SMHB00445,SMHB00446,SMHB00447,SMHB00449,SMHB00450,SMHB00451,SMHB00452,SMHB00453,SMHB00454,SMHB00455,SMHB00456,SMHB00457,SMHB00458,SMHB00459,SMHB00460,SMHB00461,SMHB00462,SMHB00463,SMHB00464,SMHB00465,SMHB00468,SMHB00469,SMHB00470,SMHB00471,SMHB00472,SMHB00473,SMHB00474,SMHB00475,SMHB00478,SMHB00480,SMHB00481,SMHB00482,SMHB00483,SMHB00485,SMHB00486,SMHB00487,SMHB00489,SMHB00490,SMHB00491,SMHB00492,SMHB00493,SMHB00495,SMHB00496,SMHB00497,SMHB00498,SMHB00499,SMHB00500,SMHB00501,SMHB00502,SMHB00503,SMHB00504,SMHB00505,SMHB00506,SMHB00507,SMHB00509,SMHB00512,SMHB00514,SMHB00515,SMHB00516,SMHB00517,SMHB00518,SMHB00519,SMHB00520,SMHB00522,SMHB00523,SMHB00524,SMHB00525,SMHB00526,SMHB00527,SMHB00528,SMHB00530,SMHB00532,SMHB00533,SMHB00534,SMHB00535,SMHB00536,SMHB00537,SMHB00538,SMHB00539,SMHB00541,SMHB00542,SMHB00544,SMHB00546,SMHB00547,SMHB00548,SMHB00549,SMHB00551,SMHB00552,SMHB00553,SMHB00554,SMHB00555,SMHB00557,SMHB00558,SMHB00559,SMHB00560,SMHB00561,SMHB00562,SMHB00564,SMHB00565,SMHB00566,SMHB00567,SMHB00569,SMHB00570,SMHB00573,SMHB00574,SMHB00575,SMHB00576,SMHB00577,SMHB00579,SMHB00580,SMHB00581,SMHB00582,SMHB00584,SMHB00585,SMHB00586,SMHB00588,SMHB00589,SMHB00590,SMHB00591,SMHB00592,SMHB00593,SMHB00594,SMHB00595,SMHB00596,SMHB00597,SMHB00598,SMHB00599,SMHB00600,SMHB00601,SMHB00602,SMHB00604,SMHB00605,SMHB00606,SMHB00607,SMHB00608,SMHB00609,SMHB00610,SMHB00611,SMHB00613,SMHB00617,SMHB00618,SMHB00620,SMHB00621,SMHB00622,SMHB00623,SMHB00625,SMHB00628,SMHB00629,SMHB00630,SMHB00631,SMHB00632,SMHB00633,SMHB00634,SMHB00635,SMHB00636,SMHB00638,SMHB00639,SMHB00640,SMHB00641,SMHB00642,SMHB00643,SMHB00645,SMHB00646,SMHB00647,SMHB00648,SMHB00649,SMHB00650,SMHB00651,SMHB00652,SMHB00653,SMHB00654,SMHB00655,SMHB00656,SMHB00657,SMHB00658,SMHB00659,SMHB00660,SMHB00663,SMHB00664,SMHB00665,SMHB00666,SMHB00667,SMHB00668,SMHB00669,SMHB00670,SMHB00672,SMHB00673,SMHB00674,SMHB00675,SMHB00676,SMHB00677,SMHB00678,SMHB00679,SMHB00680,SMHB00681,SMHB00682,SMHB00684,SMHB00685,SMHB00686,SMHB00687,SMHB00688,SMHB00689,SMHB00690,SMHB00691,SMHB00692,SMHB00693,SMHB00694,SMHB00695,SMHB00696,SMHB00698,SMHB00699,SMHB00701,SMHB00702,SMHB00703
SMSY00001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SMSY00002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SMSY00003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SMSY00004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SMSY00005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SMSY00006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SMSY00007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SMSY00008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
